id;value;location;date;measure;unit
712398;3.90;"Sakda";9/11/2006;"Chemical Oxygen Demand (Mn)";"mg/l"
712399;2.58;"Sakda";9/11/2006;"Petroleum hydrocarbons";"mg/l"
712400;0.07;"Sakda";9/11/2006;"Atrazine";"µg/l"
712401;0.13;"Sakda";9/11/2006;"Simazine";"µg/l"
712402;0.06;"Sakda";9/11/2006;"Alachlor";"µg/l"
712403;0.03;"Sakda";9/11/2006;"Metolachlor";"µg/l"
712404;5.0e-03;"Sakda";9/11/2006;"Heptachloroepoxide";"µg/l"
712405;5.0e-03;"Sakda";9/11/2006;"Heptachlor";"µg/l"
712406;0.01;"Sakda";9/11/2006;"Endosulfan (alpha)";"µg/l"
712407;0.04;"Sakda";9/11/2006;"Endosulfan (beta)";"µg/l"
712408;0.01;"Sakda";9/11/2006;"p,p-DDT";"µg/l"
712409;0.01;"Sakda";9/11/2006;"p,p-DDD";"µg/l"
712410;0.01;"Sakda";9/11/2006;"p,p-DDE";"µg/l"
712411;5.0e-03;"Sakda";9/11/2006;"alpha-Hexachlorocyclohexane";"µg/l"
712412;0.01;"Sakda";9/11/2006;"beta-Hexaxchlorocyclohexane";"µg/l"
712413;0.01;"Sakda";9/11/2006;"gamma-Hexachlorocyclohexane";"µg/l"
712414;0.04;"Sakda";9/11/2006;"Aldrin";"µg/l"
712415;0.10;"Sakda";9/11/2006;"Dieldrin";"µg/l"
712416;5.0e-03;"Sakda";9/11/2006;"Endrin";"µg/l"
712417;2.42;"Sakda";9/11/2006;"Macrozoobenthos";
712418;7.00;"Sakda";7/12/2006;"Water temperature";"C"
712421;10.00;"Sakda";7/12/2006;"Dissolved oxygen";"mg/l"
712422;82.20;"Sakda";7/12/2006;"Oxygen saturation";"mg/l"
712424;134.00;"Sakda";7/12/2006;"Total hardness";"mg/l"
712425;170.70;"Sakda";7/12/2006;"Bicarbonates";"mg/l"
712428;267.00;"Sakda";7/12/2006;"Total dissolved salts";"mg/l"
712429;0.45;"Sakda";7/12/2006;"Ammonium";"mg/l"
712430;0.01;"Sakda";7/12/2006;"Nitrites";"mg/l"
712431;1.80;"Sakda";7/12/2006;"Nitrates";"mg/l"
712432;2.72;"Sakda";7/12/2006;"Total nitrogen";"mg/l"
712433;0.04;"Sakda";7/12/2006;"Orthophosphate-phosphorus";"mg/l"
712434;0.07;"Sakda";7/12/2006;"Total phosphorus";"mg/l"
712435;11.47;"Sakda";7/12/2006;"Silica (SiO2)";"mg/l"
712436;56.10;"Sakda";7/12/2006;"Calcium";"mg/l"
712437;24.30;"Sakda";7/12/2006;"Magnesium";"mg/l"
712438;34.40;"Sakda";7/12/2006;"Chlorides";"mg/l"
712439;25.10;"Sakda";7/12/2006;"Sulphates";"mg/l"
712440;0.14;"Sakda";7/12/2006;"Iron";"mg/l"
712441;0.06;"Sakda";7/12/2006;"Manganese";"mg/l"
712442;184.00;"Sakda";7/12/2006;"Zinc";"µg/l"
712443;7.55;"Sakda";7/12/2006;"Copper";"µg/l"
712444;1.17;"Sakda";7/12/2006;"Chromium";"µg/l"
712445;8.85;"Sakda";7/12/2006;"Lead";"µg/l"
712446;0.15;"Sakda";7/12/2006;"Cadmium";"µg/l"
712447;0.02;"Sakda";7/12/2006;"Mercury";"µg/l"
712448;1.83;"Sakda";7/12/2006;"Nickel";"µg/l"
712449;2.50;"Sakda";7/12/2006;"Biochemical Oxygen";"mg/l"
712450;26.00;"Sakda";7/12/2006;"Chemical Oxygen Demand (Cr)";"mg/l"
712451;4.00;"Sakda";7/12/2006;"Chemical Oxygen Demand (Mn)";"mg/l"
712452;0.21;"Sakda";7/12/2006;"Atrazine";"µg/l"
712453;0.33;"Sakda";7/12/2006;"Simazine";"µg/l"
712454;0.10;"Sakda";7/12/2006;"Alachlor";"µg/l"
712455;0.04;"Sakda";7/12/2006;"Metolachlor";"µg/l"
712456;5.0e-03;"Sakda";7/12/2006;"Heptachloroepoxide";"µg/l"
712457;5.0e-03;"Sakda";7/12/2006;"Heptachlor";"µg/l"
712458;0.05;"Sakda";7/12/2006;"Endosulfan (alpha)";"µg/l"
712459;0.11;"Sakda";7/12/2006;"Endosulfan (beta)";"µg/l"
712460;0.02;"Sakda";7/12/2006;"p,p-DDT";"µg/l"
712461;0.03;"Sakda";7/12/2006;"p,p-DDD";"µg/l"
712462;9.0e-03;"Sakda";7/12/2006;"p,p-DDE";"µg/l"
712463;5.0e-03;"Sakda";7/12/2006;"alpha-Hexachlorocyclohexane";"µg/l"
712464;0.03;"Sakda";7/12/2006;"beta-Hexaxchlorocyclohexane";"µg/l"
712465;0.03;"Sakda";7/12/2006;"gamma-Hexachlorocyclohexane";"µg/l"
712466;0.03;"Sakda";7/12/2006;"Aldrin";"µg/l"
712467;0.24;"Sakda";7/12/2006;"Dieldrin";"µg/l"
712468;0.04;"Sakda";7/12/2006;"Endrin";"µg/l"
712469;2.20;"Sakda";7/12/2006;"Macrozoobenthos";
787611;4.50;"Boonsri";11/1/2007;"Water temperature";"C"
787614;12.30;"Boonsri";11/1/2007;"Dissolved oxygen";"mg/l"
787615;94.90;"Boonsri";11/1/2007;"Oxygen saturation";"mg/l"
787617;86.80;"Boonsri";11/1/2007;"Total hardness";"mg/l"
787618;189.10;"Boonsri";11/1/2007;"Bicarbonates";"mg/l"
787621;253.00;"Boonsri";11/1/2007;"Total dissolved salts";"mg/l"
787622;0.23;"Boonsri";11/1/2007;"Ammonium";"mg/l"
787623;0.04;"Boonsri";11/1/2007;"Nitrites";"mg/l"
787624;0.72;"Boonsri";11/1/2007;"Nitrates";"mg/l"
787625;0.12;"Boonsri";11/1/2007;"Orthophosphate-phosphorus";"mg/l"
787626;0.18;"Boonsri";11/1/2007;"Total phosphorus";"mg/l"
787627;12.43;"Boonsri";11/1/2007;"Silica (SiO2)";"mg/l"
787628;17.00;"Boonsri";11/1/2007;"Sodium";"mg/l"
787629;3.00;"Boonsri";11/1/2007;"Potassium";"mg/l"
787630;53.90;"Boonsri";11/1/2007;"Calcium";"mg/l"
787631;13.50;"Boonsri";11/1/2007;"Magnesium";"mg/l"
787632;20.80;"Boonsri";11/1/2007;"Chlorides";"mg/l"
787633;44.00;"Boonsri";11/1/2007;"Sulphates";"mg/l"
787634;0.28;"Boonsri";11/1/2007;"Iron";"mg/l"
787635;0.02;"Boonsri";11/1/2007;"Manganese";"mg/l"
787636;43.00;"Boonsri";11/1/2007;"Zinc";"µg/l"
787637;5.39;"Boonsri";11/1/2007;"Copper";"µg/l"
787638;1.60;"Boonsri";11/1/2007;"Chromium";"µg/l"
787639;2.58;"Boonsri";11/1/2007;"Lead";"µg/l"
787640;0.28;"Boonsri";11/1/2007;"Cadmium";"µg/l"
787641;0.04;"Boonsri";11/1/2007;"Mercury";"µg/l"
787642;2.08;"Boonsri";11/1/2007;"Nickel";"µg/l"
787643;2.10;"Boonsri";11/1/2007;"Biochemical Oxygen";"mg/l"
787644;8.40;"Boonsri";11/1/2007;"Chemical Oxygen Demand (Cr)";"mg/l"
787645;2.30;"Boonsri";11/1/2007;"Chemical Oxygen Demand (Mn)";"mg/l"
787646;0.04;"Boonsri";11/1/2007;"Anionic active surfactants";"mg/l"
787648;0.06;"Boonsri";11/1/2007;"Atrazine";"µg/l"
787649;0.09;"Boonsri";11/1/2007;"Simazine";"µg/l"
787650;0.08;"Boonsri";11/1/2007;"Alachlor";"µg/l"
787651;0.01;"Boonsri";11/1/2007;"Metolachlor";"µg/l"
787652;0.01;"Boonsri";11/1/2007;"Heptachloroepoxide";"µg/l"
787653;5.0e-03;"Boonsri";11/1/2007;"Heptachlor";"µg/l"
787654;0.06;"Boonsri";11/1/2007;"Endosulfan (alpha)";"µg/l"
787655;0.15;"Boonsri";11/1/2007;"Endosulfan (beta)";"µg/l"
787656;0.04;"Boonsri";11/1/2007;"p,p-DDT";"µg/l"
787657;0.04;"Boonsri";11/1/2007;"p,p-DDD";"µg/l"
787658;0.01;"Boonsri";11/1/2007;"p,p-DDE";"µg/l"
787659;5.0e-03;"Boonsri";11/1/2007;"alpha-Hexachlorocyclohexane";"µg/l"
787660;0.01;"Boonsri";11/1/2007;"beta-Hexaxchlorocyclohexane";"µg/l"
787661;5.0e-03;"Boonsri";11/1/2007;"gamma-Hexachlorocyclohexane";"µg/l"
787662;0.02;"Boonsri";11/1/2007;"Aldrin";"µg/l"
787663;5.0e-03;"Boonsri";11/1/2007;"Dieldrin";"µg/l"
787664;5.0e-03;"Boonsri";11/1/2007;"Endrin";"µg/l"
787665;1.75;"Boonsri";11/1/2007;"Macrozoobenthos";
787666;1.70;"Boonsri";11/1/2007;"Total coliforms";"mg/l"
787667;0.17;"Boonsri";11/1/2007;"Fecal coliforms";"mg/l"
787668;0.02;"Boonsri";11/1/2007;"Fecal streptococci";"mg/l"
787669;2.50;"Boonsri";25/1/2007;"Water temperature";"C"
787672;12.07;"Boonsri";25/1/2007;"Dissolved oxygen";"mg/l"
787673;87.70;"Boonsri";25/1/2007;"Oxygen saturation";"mg/l"
787675;111.10;"Boonsri";25/1/2007;"Total hardness";"mg/l"
787676;183.00;"Boonsri";25/1/2007;"Bicarbonates";"mg/l"
787679;280.00;"Boonsri";25/1/2007;"Total dissolved salts";"mg/l"
787680;0.31;"Boonsri";25/1/2007;"Ammonium";"mg/l"
787681;0.03;"Boonsri";25/1/2007;"Nitrites";"mg/l"
787682;1.49;"Boonsri";25/1/2007;"Nitrates";"mg/l"
787683;0.11;"Boonsri";25/1/2007;"Orthophosphate-phosphorus";"mg/l"
787684;0.15;"Boonsri";25/1/2007;"Total phosphorus";"mg/l"
787685;12.51;"Boonsri";25/1/2007;"Silica (SiO2)";"mg/l"
787686;22.00;"Boonsri";25/1/2007;"Sodium";"mg/l"
787687;3.00;"Boonsri";25/1/2007;"Potassium";"mg/l"
787688;60.31;"Boonsri";25/1/2007;"Calcium";"mg/l"
787689;11.64;"Boonsri";25/1/2007;"Magnesium";"mg/l"
787690;23.40;"Boonsri";25/1/2007;"Chlorides";"mg/l"
787691;60.50;"Boonsri";25/1/2007;"Sulphates";"mg/l"
787692;0.26;"Boonsri";25/1/2007;"Iron";"mg/l"
787693;0.04;"Boonsri";25/1/2007;"Manganese";"mg/l"
787694;57.00;"Boonsri";25/1/2007;"Zinc";"µg/l"
787695;5.41;"Boonsri";25/1/2007;"Copper";"µg/l"
787696;1.25;"Boonsri";25/1/2007;"Chromium";"µg/l"
787697;4.74;"Boonsri";25/1/2007;"Lead";"µg/l"
787698;2.99;"Boonsri";25/1/2007;"Cadmium";"µg/l"
787699;0.03;"Boonsri";25/1/2007;"Mercury";"µg/l"
787700;2.40;"Boonsri";25/1/2007;"Nickel";"µg/l"
787701;2.05;"Boonsri";25/1/2007;"Biochemical Oxygen";"mg/l"
787702;8.82;"Boonsri";25/1/2007;"Chemical Oxygen Demand (Cr)";"mg/l"
787703;2.40;"Boonsri";25/1/2007;"Chemical Oxygen Demand (Mn)";"mg/l"
787704;0.04;"Boonsri";25/1/2007;"Anionic active surfactants";"mg/l"
787705;0.00;"Boonsri";25/1/2007;"Petroleum hydrocarbons";"mg/l"
787707;0.10;"Boonsri";25/1/2007;"Atrazine";"µg/l"
787708;0.14;"Boonsri";25/1/2007;"Simazine";"µg/l"
787709;0.32;"Boonsri";25/1/2007;"Alachlor";"µg/l"
787710;0.01;"Boonsri";25/1/2007;"Metolachlor";"µg/l"
787711;5.0e-03;"Boonsri";25/1/2007;"Heptachloroepoxide";"µg/l"
787712;5.0e-03;"Boonsri";25/1/2007;"Heptachlor";"µg/l"
787713;0.02;"Boonsri";25/1/2007;"Endosulfan (alpha)";"µg/l"
787714;0.06;"Boonsri";25/1/2007;"Endosulfan (beta)";"µg/l"
787715;0.03;"Boonsri";25/1/2007;"p,p-DDT";"µg/l"
787716;0.04;"Boonsri";25/1/2007;"p,p-DDD";"µg/l"
787717;7.0e-03;"Boonsri";25/1/2007;"p,p-DDE";"µg/l"
787718;5.0e-03;"Boonsri";25/1/2007;"alpha-Hexachlorocyclohexane";"µg/l"
787719;0.03;"Boonsri";25/1/2007;"beta-Hexaxchlorocyclohexane";"µg/l"
787720;5.0e-03;"Boonsri";25/1/2007;"gamma-Hexachlorocyclohexane";"µg/l"
787721;0.05;"Boonsri";25/1/2007;"Aldrin";"µg/l"
787722;5.0e-03;"Boonsri";25/1/2007;"Dieldrin";"µg/l"
787723;5.0e-03;"Boonsri";25/1/2007;"Endrin";"µg/l"
787724;1.80;"Boonsri";25/1/2007;"Macrozoobenthos";
787726;0.22;"Boonsri";25/1/2007;"Total coliforms";"mg/l"
787727;0.22;"Boonsri";25/1/2007;"Fecal coliforms";"mg/l"
787728;4.9e-03;"Boonsri";25/1/2007;"Fecal streptococci";"mg/l"
787729;0.50;"Boonsri";8/2/2007;"Water temperature";"C"
787732;13.36;"Boonsri";8/2/2007;"Dissolved oxygen";"mg/l"
787733;92.00;"Boonsri";8/2/2007;"Oxygen saturation";"mg/l"
787735;113.10;"Boonsri";8/2/2007;"Total hardness";"mg/l"
787736;213.50;"Boonsri";8/2/2007;"Bicarbonates";"mg/l"
787739;270.00;"Boonsri";8/2/2007;"Total dissolved salts";"mg/l"
787740;0.28;"Boonsri";8/2/2007;"Ammonium";"mg/l"
787741;0.02;"Boonsri";8/2/2007;"Nitrites";"mg/l"
787742;1.85;"Boonsri";8/2/2007;"Nitrates";"mg/l"
787743;0.08;"Boonsri";8/2/2007;"Orthophosphate-phosphorus";"mg/l"
787744;0.13;"Boonsri";8/2/2007;"Total phosphorus";"mg/l"
787745;10.40;"Boonsri";8/2/2007;"Silica (SiO2)";"mg/l"
787746;21.00;"Boonsri";8/2/2007;"Sodium";"mg/l"
787747;3.00;"Boonsri";8/2/2007;"Potassium";"mg/l"
787748;53.96;"Boonsri";8/2/2007;"Calcium";"mg/l"
787749;16.49;"Boonsri";8/2/2007;"Magnesium";"mg/l"
787750;25.35;"Boonsri";8/2/2007;"Chlorides";"mg/l"
787751;34.50;"Boonsri";8/2/2007;"Sulphates";"mg/l"
787752;0.25;"Boonsri";8/2/2007;"Iron";"mg/l"
787754;0.08;"Boonsri";8/2/2007;"Manganese";"mg/l"
787755;0.02;"Boonsri";8/2/2007;"Manganese";"mg/l"
787756;80.00;"Boonsri";8/2/2007;"Zinc";"µg/l"
787758;12.97;"Boonsri";8/2/2007;"Copper";"µg/l"
787760;0.74;"Boonsri";8/2/2007;"Chromium";"µg/l"
787762;5.28;"Boonsri";8/2/2007;"Lead";"µg/l"
787764;0.76;"Boonsri";8/2/2007;"Cadmium";"µg/l"
787766;0.46;"Boonsri";8/2/2007;"Mercury";"µg/l"
787767;1.40;"Boonsri";8/2/2007;"Nickel";"µg/l"
787769;2.90;"Boonsri";8/2/2007;"Biochemical Oxygen";"mg/l"
787770;9.80;"Boonsri";8/2/2007;"Chemical Oxygen Demand (Cr)";"mg/l"
787771;3.88;"Boonsri";8/2/2007;"Chemical Oxygen Demand (Mn)";"mg/l"
787772;0.03;"Boonsri";8/2/2007;"Anionic active surfactants";"mg/l"
787774;5.0e-03;"Boonsri";8/2/2007;"Heptachloroepoxide";"µg/l"
787775;0.01;"Boonsri";8/2/2007;"Heptachlor";"µg/l"
787776;0.04;"Boonsri";8/2/2007;"Endosulfan (alpha)";"µg/l"
787777;0.09;"Boonsri";8/2/2007;"Endosulfan (beta)";"µg/l"
787778;0.01;"Boonsri";8/2/2007;"p,p-DDT";"µg/l"
787779;0.05;"Boonsri";8/2/2007;"p,p-DDD";"µg/l"
787780;0.01;"Boonsri";8/2/2007;"p,p-DDE";"µg/l"
787781;5.0e-03;"Boonsri";8/2/2007;"alpha-Hexachlorocyclohexane";"µg/l"
787782;0.02;"Boonsri";8/2/2007;"beta-Hexaxchlorocyclohexane";"µg/l"
787783;0.01;"Boonsri";8/2/2007;"gamma-Hexachlorocyclohexane";"µg/l"
787784;0.11;"Boonsri";8/2/2007;"Aldrin";"µg/l"
787785;0.10;"Boonsri";8/2/2007;"Dieldrin";"µg/l"
787786;0.12;"Boonsri";8/2/2007;"Endrin";"µg/l"
787787;1.87;"Boonsri";8/2/2007;"Macrozoobenthos";
787788;0.33;"Boonsri";8/2/2007;"Total coliforms";"mg/l"
787789;0.08;"Boonsri";8/2/2007;"Fecal coliforms";"mg/l"
787790;0.01;"Boonsri";8/2/2007;"Fecal streptococci";"mg/l"
787791;2.00;"Boonsri";22/2/2007;"Water temperature";"C"
787794;12.70;"Boonsri";22/2/2007;"Dissolved oxygen";"mg/l"
787795;91.60;"Boonsri";22/2/2007;"Oxygen saturation";"mg/l"
787797;110.80;"Boonsri";22/2/2007;"Total hardness";"mg/l"
787798;195.20;"Boonsri";22/2/2007;"Bicarbonates";"mg/l"
787801;273.00;"Boonsri";22/2/2007;"Total dissolved salts";"mg/l"
787802;0.21;"Boonsri";22/2/2007;"Ammonium";"mg/l"
787803;0.03;"Boonsri";22/2/2007;"Nitrites";"mg/l"
787804;1.58;"Boonsri";22/2/2007;"Nitrates";"mg/l"
787805;0.13;"Boonsri";22/2/2007;"Orthophosphate-phosphorus";"mg/l"
787806;0.21;"Boonsri";22/2/2007;"Total phosphorus";"mg/l"
787807;11.10;"Boonsri";22/2/2007;"Silica (SiO2)";"mg/l"
787808;22.00;"Boonsri";22/2/2007;"Sodium";"mg/l"
787809;3.00;"Boonsri";22/2/2007;"Potassium";"mg/l"
787810;53.90;"Boonsri";22/2/2007;"Calcium";"mg/l"
787811;15.50;"Boonsri";22/2/2007;"Magnesium";"mg/l"
787812;29.20;"Boonsri";22/2/2007;"Chlorides";"mg/l"
787813;42.50;"Boonsri";22/2/2007;"Sulphates";"mg/l"
787814;1.17;"Boonsri";22/2/2007;"Iron";"mg/l"
787816;0.30;"Boonsri";22/2/2007;"Manganese";"mg/l"
787817;0.02;"Boonsri";22/2/2007;"Manganese";"mg/l"
787818;85.00;"Boonsri";22/2/2007;"Zinc";"µg/l"
787820;12.76;"Boonsri";22/2/2007;"Copper";"µg/l"
787822;3.25;"Boonsri";22/2/2007;"Chromium";"µg/l"
787824;21.64;"Boonsri";22/2/2007;"Lead";"µg/l"
787826;2.83;"Boonsri";22/2/2007;"Cadmium";"µg/l"
787828;0.15;"Boonsri";22/2/2007;"Mercury";"µg/l"
787829;4.12;"Boonsri";22/2/2007;"Nickel";"µg/l"
787831;2.00;"Boonsri";22/2/2007;"Biochemical Oxygen";"mg/l"
787832;10.70;"Boonsri";22/2/2007;"Chemical Oxygen Demand (Cr)";"mg/l"
787833;3.10;"Boonsri";22/2/2007;"Chemical Oxygen Demand (Mn)";"mg/l"
787834;0.07;"Boonsri";22/2/2007;"Anionic active surfactants";"mg/l"
787835;2.11;"Boonsri";22/2/2007;"Petroleum hydrocarbons";"mg/l"
787837;0.13;"Boonsri";22/2/2007;"Atrazine";"µg/l"
787838;0.18;"Boonsri";22/2/2007;"Simazine";"µg/l"
787839;0.22;"Boonsri";22/2/2007;"Alachlor";"µg/l"
787840;0.03;"Boonsri";22/2/2007;"Metolachlor";"µg/l"
787841;5.0e-03;"Boonsri";22/2/2007;"Heptachloroepoxide";"µg/l"
787842;7.0e-03;"Boonsri";22/2/2007;"Heptachlor";"µg/l"
787843;0.09;"Boonsri";22/2/2007;"Endosulfan (alpha)";"µg/l"
787844;0.21;"Boonsri";22/2/2007;"Endosulfan (beta)";"µg/l"
787845;0.05;"Boonsri";22/2/2007;"p,p-DDT";"µg/l"
787846;0.06;"Boonsri";22/2/2007;"p,p-DDD";"µg/l"
787847;0.01;"Boonsri";22/2/2007;"p,p-DDE";"µg/l"
787848;0.02;"Boonsri";22/2/2007;"alpha-Hexachlorocyclohexane";"µg/l"
787849;0.03;"Boonsri";22/2/2007;"beta-Hexaxchlorocyclohexane";"µg/l"
787850;0.01;"Boonsri";22/2/2007;"gamma-Hexachlorocyclohexane";"µg/l"
787851;0.27;"Boonsri";22/2/2007;"Aldrin";"µg/l"
787852;0.08;"Boonsri";22/2/2007;"Dieldrin";"µg/l"
787853;0.08;"Boonsri";22/2/2007;"Endrin";"µg/l"
787854;2.00;"Boonsri";22/2/2007;"Macrozoobenthos";
787856;0.14;"Boonsri";22/2/2007;"Total coliforms";"mg/l"
787857;0.22;"Boonsri";22/2/2007;"Fecal coliforms";"mg/l"
787858;0.03;"Boonsri";22/2/2007;"Fecal streptococci";"mg/l"
787859;2.00;"Boonsri";9/3/2007;"Water temperature";"C"
787861;13.78;"Boonsri";9/3/2007;"Dissolved oxygen";"mg/l"
787862;98.80;"Boonsri";9/3/2007;"Oxygen saturation";"mg/l"
787864;115.30;"Boonsri";9/3/2007;"Total hardness";"mg/l"
787865;189.10;"Boonsri";9/3/2007;"Bicarbonates";"mg/l"
787868;295.00;"Boonsri";9/3/2007;"Total dissolved salts";"mg/l"
787869;0.44;"Boonsri";9/3/2007;"Ammonium";"mg/l"
787870;0.02;"Boonsri";9/3/2007;"Nitrites";"mg/l"
787871;1.85;"Boonsri";9/3/2007;"Nitrates";"mg/l"
787872;0.12;"Boonsri";9/3/2007;"Orthophosphate-phosphorus";"mg/l"
787873;0.15;"Boonsri";9/3/2007;"Total phosphorus";"mg/l"
787874;7.44;"Boonsri";9/3/2007;"Silica (SiO2)";"mg/l"
787875;27.00;"Boonsri";9/3/2007;"Sodium";"mg/l"
787876;3.00;"Boonsri";9/3/2007;"Potassium";"mg/l"
787877;47.61;"Boonsri";9/3/2007;"Calcium";"mg/l"
787878;21.34;"Boonsri";9/3/2007;"Magnesium";"mg/l"
787879;24.39;"Boonsri";9/3/2007;"Chlorides";"mg/l"
787880;71.00;"Boonsri";9/3/2007;"Sulphates";"mg/l"
787881;1.20;"Boonsri";9/3/2007;"Iron";"mg/l"
787883;0.08;"Boonsri";9/3/2007;"Manganese";"mg/l"
787884;0.03;"Boonsri";9/3/2007;"Manganese";"mg/l"
787885;35.00;"Boonsri";9/3/2007;"Zinc";"µg/l"
787887;3.75;"Boonsri";9/3/2007;"Copper";"µg/l"
787889;2.97;"Boonsri";9/3/2007;"Chromium";"µg/l"
787891;0.96;"Boonsri";9/3/2007;"Lead";"µg/l"
787893;0.10;"Boonsri";9/3/2007;"Cadmium";"µg/l"
787895;0.02;"Boonsri";9/3/2007;"Mercury";"µg/l"
787896;4.76;"Boonsri";9/3/2007;"Nickel";"µg/l"
787898;3.38;"Boonsri";9/3/2007;"Biochemical Oxygen";"mg/l"
787899;10.78;"Boonsri";9/3/2007;"Chemical Oxygen Demand (Cr)";"mg/l"
787900;4.14;"Boonsri";9/3/2007;"Chemical Oxygen Demand (Mn)";"mg/l"
787901;0.02;"Boonsri";9/3/2007;"Anionic active surfactants";"mg/l"
787903;0.14;"Boonsri";9/3/2007;"Atrazine";"µg/l"
787904;0.14;"Boonsri";9/3/2007;"Simazine";"µg/l"
787905;0.25;"Boonsri";9/3/2007;"Alachlor";"µg/l"
787906;0.03;"Boonsri";9/3/2007;"Metolachlor";"µg/l"
787907;5.0e-03;"Boonsri";9/3/2007;"Heptachloroepoxide";"µg/l"
787908;0.01;"Boonsri";9/3/2007;"Heptachlor";"µg/l"
787909;0.07;"Boonsri";9/3/2007;"Endosulfan (alpha)";"µg/l"
787910;0.13;"Boonsri";9/3/2007;"Endosulfan (beta)";"µg/l"
787911;0.01;"Boonsri";9/3/2007;"p,p-DDT";"µg/l"
787912;0.11;"Boonsri";9/3/2007;"p,p-DDD";"µg/l"
787913;0.02;"Boonsri";9/3/2007;"p,p-DDE";"µg/l"
787914;0.10;"Boonsri";9/3/2007;"alpha-Hexachlorocyclohexane";"µg/l"
787915;0.04;"Boonsri";9/3/2007;"beta-Hexaxchlorocyclohexane";"µg/l"
787916;5.0e-03;"Boonsri";9/3/2007;"gamma-Hexachlorocyclohexane";"µg/l"
787917;0.03;"Boonsri";9/3/2007;"Aldrin";"µg/l"
787918;0.10;"Boonsri";9/3/2007;"Dieldrin";"µg/l"
787919;5.0e-03;"Boonsri";9/3/2007;"Endrin";"µg/l"
787920;1.60;"Boonsri";9/3/2007;"Macrozoobenthos";
787921;2.40;"Boonsri";9/3/2007;"Total coliforms";"mg/l"
787922;0.33;"Boonsri";9/3/2007;"Fecal coliforms";"mg/l"
787923;0.07;"Boonsri";9/3/2007;"Fecal streptococci";"mg/l"
787924;4.00;"Boonsri";22/3/2007;"Water temperature";"C"
787927;9.50;"Boonsri";22/3/2007;"Dissolved oxygen";"mg/l"
787928;72.30;"Boonsri";22/3/2007;"Oxygen saturation";"mg/l"
787930;97.40;"Boonsri";22/3/2007;"Total hardness";"mg/l"
787931;170.80;"Boonsri";22/3/2007;"Bicarbonates";"mg/l"
787934;241.00;"Boonsri";22/3/2007;"Total dissolved salts";"mg/l"
787935;0.59;"Boonsri";22/3/2007;"Ammonium";"mg/l"
787936;0.02;"Boonsri";22/3/2007;"Nitrites";"mg/l"
787937;1.53;"Boonsri";22/3/2007;"Nitrates";"mg/l"
787938;0.16;"Boonsri";22/3/2007;"Orthophosphate-phosphorus";"mg/l"
787939;0.23;"Boonsri";22/3/2007;"Total phosphorus";"mg/l"
787940;8.83;"Boonsri";22/3/2007;"Silica (SiO2)";"mg/l"
787941;19.00;"Boonsri";22/3/2007;"Sodium";"mg/l"
787942;3.00;"Boonsri";22/3/2007;"Potassium";"mg/l"
787943;42.80;"Boonsri";22/3/2007;"Calcium";"mg/l"
787944;16.40;"Boonsri";22/3/2007;"Magnesium";"mg/l"
787945;20.40;"Boonsri";22/3/2007;"Chlorides";"mg/l"
787946;45.50;"Boonsri";22/3/2007;"Sulphates";"mg/l"
787947;1.88;"Boonsri";22/3/2007;"Iron";"mg/l"
787949;0.18;"Boonsri";22/3/2007;"Manganese";"mg/l"
787950;0.03;"Boonsri";22/3/2007;"Manganese";"mg/l"
787951;38.00;"Boonsri";22/3/2007;"Zinc";"µg/l"
787953;5.19;"Boonsri";22/3/2007;"Copper";"µg/l"
787955;7.53;"Boonsri";22/3/2007;"Chromium";"µg/l"
787957;2.30;"Boonsri";22/3/2007;"Lead";"µg/l"
787959;0.27;"Boonsri";22/3/2007;"Cadmium";"µg/l"
787961;0.02;"Boonsri";22/3/2007;"Mercury";"µg/l"
787962;22.02;"Boonsri";22/3/2007;"Nickel";"µg/l"
787964;2.00;"Boonsri";22/3/2007;"Biochemical Oxygen";"mg/l"
787965;9.30;"Boonsri";22/3/2007;"Chemical Oxygen Demand (Cr)";"mg/l"
787966;3.30;"Boonsri";22/3/2007;"Chemical Oxygen Demand (Mn)";"mg/l"
787967;0.06;"Boonsri";22/3/2007;"Anionic active surfactants";"mg/l"
787968;2.94;"Boonsri";22/3/2007;"Petroleum hydrocarbons";"mg/l"
787970;0.11;"Boonsri";22/3/2007;"Atrazine";"µg/l"
787971;0.18;"Boonsri";22/3/2007;"Simazine";"µg/l"
787972;0.15;"Boonsri";22/3/2007;"Alachlor";"µg/l"
787973;0.05;"Boonsri";22/3/2007;"Metolachlor";"µg/l"
787974;5.0e-03;"Boonsri";22/3/2007;"Heptachloroepoxide";"µg/l"
787975;0.02;"Boonsri";22/3/2007;"Heptachlor";"µg/l"
787976;0.01;"Boonsri";22/3/2007;"Endosulfan (alpha)";"µg/l"
787977;0.02;"Boonsri";22/3/2007;"Endosulfan (beta)";"µg/l"
787978;0.01;"Boonsri";22/3/2007;"p,p-DDT";"µg/l"
787979;0.03;"Boonsri";22/3/2007;"p,p-DDD";"µg/l"
787980;0.01;"Boonsri";22/3/2007;"p,p-DDE";"µg/l"
787981;0.02;"Boonsri";22/3/2007;"alpha-Hexachlorocyclohexane";"µg/l"
787982;0.01;"Boonsri";22/3/2007;"beta-Hexaxchlorocyclohexane";"µg/l"
787983;5.0e-03;"Boonsri";22/3/2007;"gamma-Hexachlorocyclohexane";"µg/l"
